dose,category,location,year,coverage,low,high,size
1doseVaricellaVaccinationFacilityType,Private,FL-Duval County,2003,90.600000,83.700000,94.700000,188.000000
1doseVaricellaVaccinationAge,19-35 Months,Ohio,2013,85.300000,78.900000,90.000000,249.000000
1doseVaricellaVaccinationWIC,Participating,California,2004,91.500000,88.100000,94.000000,542.000000
1doseVaricellaVaccinationAge,19 Months,FL-Miami-Dade County,1999,42.500000,36.000000,49.200000,264.000000
1doseVaricellaVaccinationAge,19-35 Months,California,2010,88.900000,83.700000,92.600000,411.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Missouri,2014,91.400000,84.500000,95.400000,195.000000
1doseVaricellaVaccinationAge,19-35 Months,TX-Rest of State,2002,83.500000,76.600000,88.600000,278.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,TN-Davidson County,1997,22.700000,14.300000,33.900000,82.000000
1doseVaricellaVaccinationFacilityType,Public,NM-Rest of State,2004,77.600000,60.000000,88.900000,45.000000
1doseVaricellaVaccinationAge,19 Months,Florida,1998,31.700000,27.100000,36.700000,769.000000
1doseVaricellaVaccinationAge,19-35 Months,Kentucky,2003,91.600000,86.300000,95.000000,265.000000
1doseVaricellaVaccinationAge,19 Months,Utah,2002,75.800000,69.600000,81.000000,274.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,LA-Rest of State,2002,86.100000,78.000000,91.500000,93.000000
1doseVaricellaVaccinationAge,24 Months,Nevada,2008,84.000000,78.100000,88.500000,246.000000
1doseVaricellaVaccinationRaceEthnicity,Multiple Races  non-Hispanic,Hawaii,2013,92.700000,82.800000,97.100000,64.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,Georgia,1997,20.400000,12.600000,31.200000,190.000000
1doseVaricellaVaccinationFacilityType,Public,AL-Rest of State,2003,86.500000,69.500000,94.700000,34.000000
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,WI-Rest of State,2007,91.300000,75.500000,97.300000,33.000000
1doseVaricellaVaccinationAge,19-35 Months,North Carolina,2003,86.000000,80.500000,90.200000,276.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Minnesota,2017,96.100000,87.300000,98.900000,32.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Nevada,2002,75.400000,68.300000,81.400000,211.000000
1doseVaricellaVaccinationFacilityType,Other,Michigan,1997,13.900000,8.100000,22.900000,155.000000
1doseVaricellaVaccinationFacilityType,Other,AL-Jefferson County,2005,97.400000,89.200000,99.400000,43.000000
1doseVaricellaVaccinationFacilityType,Private,IL-Rest of State,2002,72.200000,64.000000,79.200000,178.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Region  7,2013,89.600000,84.700000,93.100000,348.000000
1doseVaricellaVaccinationWIC,Participating,Region  3,2017,94.100000,90.600000,96.300000,712.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,IL-City of Chicago,2010,90.600000,85.400000,94.100000,239.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Mississippi,2007,92.000000,82.100000,96.700000,57.000000
1doseVaricellaVaccinationFacilityType,Other,United States,2015,86.100000,83.100000,88.600000,2536.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Colorado,2015,93.700000,75.700000,98.600000,38.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,GA-Rest of State,2008,82.200000,64.700000,92.100000,65.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,WA-King County,2004,85.200000,69.900000,93.500000,41.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,United States,1999,58.400000,57.200000,59.600000,15756.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,New Jersey,2008,86.900000,78.400000,92.300000,171.000000
1doseVaricellaVaccinationWIC,Not Participating ,Hawaii,2014,90.200000,83.200000,94.500000,130.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,New Mexico,2001,86.700000,73.400000,93.900000,49.000000
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,CO-Rest of State,2003,80.000000,60.100000,91.400000,31.000000
1doseVaricellaVaccinationFacilityType,Mixed,Tennessee,2004,93.700000,84.100000,97.600000,80.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Nevada,2016,88.300000,80.000000,93.500000,142.000000
1doseVaricellaVaccinationRaceEthnicity,Asian only  non-Hispanic,Massachusetts,1998,40.800000,21.500000,63.400000,38.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,OH-Franklin County,1996,13.500000,8.700000,20.300000,158.000000
1doseVaricellaVaccinationAge,19 Months,South Dakota,2004,72.600000,65.400000,78.700000,266.000000
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,IL-City of Chicago,2008,86.500000,76.200000,92.800000,67.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Arizona,2002,74.800000,63.400000,83.600000,76.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Kentucky,2016,91.300000,85.900000,94.800000,177.000000
1doseVaricellaVaccinationWIC,Participating,Iowa,2009,93.600000,83.700000,97.700000,87.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,New Mexico,1998,37.400000,27.900000,48.000000,107.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Hawaii,2008,94.300000,88.700000,97.200000,217.000000
1doseVaricellaVaccinationFacilityType,Private,Ohio,2001,75.900000,70.000000,81.000000,576.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Alaska,2002,62.300000,53.900000,69.900000,179.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,Region  3,2011,90.700000,84.400000,94.600000,580.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,CA-Fresno County,2006,90.500000,83.500000,94.700000,156.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,IL-City of Chicago,2016,95.600000,84.800000,98.800000,84.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,NV-Rest of State,2004,82.500000,68.100000,91.300000,50.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,WI-Milwaukee County,2002,82.800000,69.600000,91.000000,67.000000
1doseVaricellaVaccinationFacilityType,Other,CA-Rest of State,2002,92.000000,80.000000,97.100000,47.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Region  2,2000,56.600000,38.000000,73.400000,40.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Minnesota,1999,65.500000,53.200000,75.900000,91.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Oklahoma,2007,83.100000,68.100000,91.900000,86.000000
1doseVaricellaVaccinationFacilityType,Public,Missouri,2009,81.500000,63.700000,91.700000,46.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Kentucky,1998,54.000000,46.400000,61.400000,208.000000
1doseVaricellaVaccinationFacilityType,Private,Texas,2000,75.500000,68.900000,81.100000,802.000000
1doseVaricellaVaccinationWIC,Participating,CA-Rest of State,2005,90.400000,81.000000,95.400000,109.000000
1doseVaricellaVaccinationAge,19 Months,TN-Davidson County,1996,10.200000,7.100000,14.500000,273.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Region  9,2004,90.100000,86.900000,92.600000,1014.000000
1doseVaricellaVaccinationRaceEthnicity,Multiple Races  non-Hispanic,Region  1,2011,94.000000,87.000000,97.300000,82.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Wisconsin,2011,94.000000,82.200000,98.200000,47.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,United States,2011,89.600000,88.500000,90.500000,11812.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Oregon,2011,86.600000,79.200000,91.700000,223.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Alaska,2007,80.600000,68.300000,88.900000,77.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,AL-Jefferson County,2002,89.100000,81.300000,93.900000,97.000000
1doseVaricellaVaccinationAge,19 Months,AL-Jefferson County,2003,88.000000,82.200000,92.100000,252.000000
1doseVaricellaVaccinationAge,19-35 Months,CA-Rest of State,2002,82.700000,76.900000,87.300000,282.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,IN-Rest of State,1997,16.800000,12.700000,21.800000,307.000000
1doseVaricellaVaccinationFacilityType,Other,Texas,2000,68.400000,59.200000,76.400000,365.000000
1doseVaricellaVaccinationAge,19-35 Months,TX-Rest of State,2016,88.400000,83.400000,92.100000,542.000000
1doseVaricellaVaccinationWIC,Participating,West Virginia,2015,85.700000,77.300000,91.400000,148.000000
1doseVaricellaVaccinationAge,19-35 Months,Texas,2005,88.900000,85.500000,91.600000,1199.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,GA-Fulton/DeKalb Counties,2000,76.900000,67.200000,84.400000,118.000000
1doseVaricellaVaccinationAge,24 Months,TX-Rest of State,2008,89.900000,82.300000,94.400000,240.000000
1doseVaricellaVaccinationWIC,Participating,FL-Rest of State,2004,96.500000,92.000000,98.500000,146.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Nebraska,2001,56.500000,38.800000,72.600000,36.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,Delaware,2003,79.600000,58.300000,91.600000,50.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,Louisiana,2015,91.300000,77.300000,97.000000,47.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,TX-Bexar County,1998,42.000000,30.700000,54.300000,70.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,North Carolina,1998,59.600000,52.400000,66.300000,222.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Michigan,2001,67.500000,52.400000,79.600000,139.000000
1doseVaricellaVaccinationFacilityType,Private,WI-Milwaukee County,2002,76.200000,66.700000,83.700000,162.000000
1doseVaricellaVaccinationAge,19-35 Months,IL-Rest of State,2005,87.600000,79.900000,92.600000,159.000000
1doseVaricellaVaccinationFacilityType,Other,North Dakota,2011,92.400000,79.900000,97.400000,93.000000
1doseVaricellaVaccinationFacilityType,Private,Connecticut,2016,96.200000,91.000000,98.500000,200.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,OH-Cuyahoga County,2001,77.600000,69.400000,84.200000,190.000000
1doseVaricellaVaccinationAge,19-35 Months,Virginia,2002,83.000000,76.800000,87.700000,272.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,New Mexico,2005,86.000000,74.600000,92.800000,81.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,TN-Rest of State,2002,83.200000,76.600000,88.300000,234.000000
1doseVaricellaVaccinationFacilityType,Other,Region  4,2003,84.900000,76.600000,90.600000,389.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,IN-Marion County,2006,87.600000,82.000000,91.700000,272.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,TX-Rest of State,2003,86.000000,78.300000,91.200000,146.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Maine,2007,80.700000,62.300000,91.400000,30.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,WA-Eastern/Western WA Counties,2008,81.500000,68.100000,90.100000,60.000000
1doseVaricellaVaccinationAge,19-35 Months,Louisiana,2004,82.200000,76.400000,86.800000,568.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,NY-Rest of State,2006,90.000000,83.400000,94.200000,201.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Arizona,2011,82.400000,64.700000,92.200000,109.000000
1doseVaricellaVaccinationAge,13 Months,PA-Philadelphia,2008,55.200000,48.900000,61.400000,320.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Oregon,2016,75.000000,57.400000,86.900000,46.000000
1doseVaricellaVaccinationAge,19-35 Months,AL-Rest of State,2007,92.000000,86.200000,95.500000,254.000000
1doseVaricellaVaccinationAge,19-35 Months,TX-El Paso County,2007,91.100000,85.200000,94.800000,225.000000
1doseVaricellaVaccinationFacilityType,Private,NY-City of New York,2012,89.500000,84.100000,93.200000,203.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Oklahoma,1999,63.500000,49.100000,75.800000,104.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,MA-Rest of State,1996,7.100000,4.500000,11.100000,284.000000
1doseVaricellaVaccinationAge,13 Months,NY-City of New York,2005,50.900000,42.900000,58.800000,205.000000
1doseVaricellaVaccinationAge,19-35 Months,Georgia,1997,24.700000,20.300000,29.600000,572.000000
1doseVaricellaVaccinationFacilityType,Other,Colorado,2012,80.700000,54.600000,93.600000,33.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Pennsylvania,2009,81.600000,65.000000,91.400000,121.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,IL-Rest of State,2017,95.800000,87.100000,98.700000,76.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,MA-Rest of State,2009,89.000000,71.600000,96.300000,38.000000
1doseVaricellaVaccinationWIC,Not Participating ,Montana,2013,89.600000,82.500000,94.100000,125.000000
1doseVaricellaVaccinationAge,19-35 Months,Hawaii,2001,81.100000,75.700000,85.500000,279.000000
1doseVaricellaVaccinationAge,19 Months,Region  3,2013,88.200000,85.200000,90.800000,1824.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,North Carolina,1997,27.700000,18.800000,38.800000,103.000000
1doseVaricellaVaccinationAge,19 Months,Vermont,2001,58.600000,52.700000,64.200000,334.000000
1doseVaricellaVaccinationFacilityType,Other,Iowa,2014,74.500000,56.800000,86.700000,46.000000
1doseVaricellaVaccinationAge,19-35 Months,Region  3,1997,36.000000,33.200000,39.000000,2264.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Virginia,2012,92.600000,86.200000,96.100000,254.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Mississippi,2005,93.800000,83.600000,97.900000,61.000000
1doseVaricellaVaccinationAge,19 Months,New Mexico,2004,80.600000,74.200000,85.700000,325.000000
1doseVaricellaVaccinationAge,24 Months,Pennsylvania,2007,91.500000,88.100000,93.900000,552.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,South Dakota,2000,41.300000,33.400000,49.700000,222.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Vermont,2015,91.000000,85.600000,94.500000,207.000000
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,IN-Marion County,2003,70.100000,49.700000,84.700000,37.000000
1doseVaricellaVaccinationWIC,Participating,South Dakota,2010,93.900000,85.300000,97.600000,101.000000
1doseVaricellaVaccinationAge,19 Months,Pennsylvania,2000,72.900000,67.600000,77.700000,600.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,WI-Milwaukee County,1999,57.300000,48.500000,65.700000,176.000000
1doseVaricellaVaccinationAge,13 Months,WA-King County,2001,30.900000,25.400000,36.900000,287.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,IN-Rest of State,2004,76.800000,60.600000,87.700000,71.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Massachusetts,2014,94.600000,89.400000,97.300000,226.000000
1doseVaricellaVaccinationRaceEthnicity,Asian only  non-Hispanic,New Jersey,2006,82.100000,60.100000,93.300000,30.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Michigan,2011,88.300000,81.600000,92.800000,280.000000
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,Pennsylvania,2011,92.500000,81.100000,97.200000,64.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Mississippi,2014,81.900000,55.400000,94.300000,31.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Virginia,2011,86.000000,66.900000,94.900000,52.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Hawaii,2013,91.800000,84.900000,95.700000,186.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,CA-Rest of State,2012,88.400000,78.000000,94.300000,134.000000
1doseVaricellaVaccinationWIC,Not Participating ,TX-Bexar County,2011,96.200000,92.600000,98.100000,178.000000
1doseVaricellaVaccinationFacilityType,Private,North Dakota,2002,78.700000,68.400000,86.200000,94.000000
1doseVaricellaVaccinationFacilityType,Other,Kentucky,2002,59.500000,38.000000,77.900000,35.000000
1doseVaricellaVaccinationWIC,Participating,IN-Rest of State,2009,83.000000,69.000000,91.500000,69.000000
1doseVaricellaVaccinationAge,24 Months,CA-Alameda County,2005,84.200000,75.500000,90.200000,185.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,TX-City of Houston,2001,76.700000,58.900000,88.400000,40.000000
1doseVaricellaVaccinationAge,24 Months,California,2010,88.100000,82.700000,91.900000,411.000000
1doseVaricellaVaccinationAge,19-35 Months,Region  6,2009,91.100000,89.000000,92.900000,2478.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Region  3,2013,92.200000,87.000000,95.500000,863.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Utah,2013,93.600000,88.800000,96.500000,202.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,NY-Rest of State,2001,73.700000,65.000000,80.800000,214.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,OH-Rest of State,2000,62.800000,54.500000,70.400000,197.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,KS-Rest of State,2009,92.300000,80.000000,97.300000,78.000000
1doseVaricellaVaccinationAge,19-35 Months,IL-City of Chicago,2009,90.800000,86.100000,94.000000,320.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,New Mexico,2005,88.500000,76.300000,94.800000,45.000000
1doseVaricellaVaccinationAge,13 Months,Region  3,2012,57.300000,53.600000,61.100000,2035.000000
